timestamp,participant_id,part,mini_block,probe_image_id,probe_image_path,probe_duration_s,is_old,response,response_time_ms,correct,probe_start_time,probe_end_time
2026-02-01T10:13:35.793522,P30,B,1,B_MEM_Random_039,data/raw/stimuli/CAT2000/Random/039.jpg,3.0,False,new,2410.812099929899,True,602.8651724001393,610.4469109000638
2026-02-01T10:18:52.548211,P30,B,2,B_MEM_Object_151,data/raw/stimuli/CAT2000/Object/151.jpg,3.0,False,new,1638.38109979406,True,920.3878240999766,927.1973684001714
2026-02-01T10:24:08.238289,P30,B,3,B_Fractal_083,data/raw/stimuli/CAT2000/Fractal/083.jpg,3.0,True,new,900.7478998973966,False,1236.8289386001416,1242.8993507004343
2026-02-01T10:29:50.494666,P30,B,4,B_Object_125,data/raw/stimuli/CAT2000/Object/125.jpg,3.0,True,new,445.58499986305833,False,1579.5511416001245,1585.1496706004255
2026-02-01T10:35:18.483311,P30,B,5,B_OutdoorNatural_111,data/raw/stimuli/CAT2000/OutdoorNatural/111.jpg,3.0,True,old,2558.082699775696,True,1905.4041476002894,1913.1348894000985
2026-02-01T10:41:41.320423,P30,B,6,B_MEM_Satelite_191,data/raw/stimuli/CAT2000/Satelite/191.jpg,3.0,False,new,994.6816996671259,True,2289.792833100073,2295.9754326003604
2026-02-01T10:47:19.375911,P30,B,7,B_Sketch_169,data/raw/stimuli/CAT2000/Sketch/169.jpg,3.0,True,old,2916.5898002684116,True,2625.880926300306,2634.036110000219
2026-02-01T10:53:14.914023,P30,B,8,B_MEM_OutdoorNatural_171,data/raw/stimuli/CAT2000/OutdoorNatural/171.jpg,3.0,False,new,1236.4062000997365,True,2983.1531721004285,2989.56114900019
2026-02-01T10:58:53.669595,P30,B,9,B_Object_011,data/raw/stimuli/CAT2000/Object/011.jpg,3.0,True,new,411.945799831301,False,3322.7589434999973,3328.325481200125
