timestamp,participant_id,part,mini_block,calibration_start_time,calibration_end_time,calibration_result,calibration_error_deg,validation_result,validation_error_avg_deg,validation_error_max_deg,n_trials,n_trials_completed,n_drift_failures,n_recalibrations_within_block,memory_response,memory_correct,memory_rt_ms,break_duration_actual_s,block_start_time,block_end_time,block_duration_s
2026-01-21T10:20:13.869321,P22,A,1,77.03749909996986,332.76131159998477,PASS,,PASS,,,39,39,0,,old,False,18134.380700066686,31.11568359984085,77.03714749962091,702.348922399804,625.3117749001831
2026-01-21T10:31:11.574777,P22,A,2,702.3533894000575,743.9810992996208,PASS,,PASS,,,39,36,3,,new,False,7862.4511999078095,30.966043599881232,702.3530323999003,1360.0941067999229,657.7410744000226
2026-01-21T10:38:16.708529,P22,A,3,1360.1028819996864,1379.4937686999328,PASS,,PASS,,,39,39,0,,old,True,8251.495399978012,30.965819099918008,1360.1025271997787,1785.246992399916,425.14446520013735
2026-01-21T10:44:27.177664,P22,A,4,1785.2514717997983,1802.5132618998177,PASS,,PASS,,,39,39,0,,old,True,3476.6257000155747,30.97639019973576,1785.2510938998312,2155.7340339999646,370.4829401001334
2026-01-21T10:50:17.372964,P22,A,5,2155.7384266997688,2164.567659799941,PASS,,PASS,,,39,39,0,,new,False,7478.566099889576,30.966717700008303,2155.7380735999905,2505.940615199972,350.2025415999815
2026-01-21T10:57:12.944129,P22,A,6,2505.944941399619,2513.3397784000263,PASS,,PASS,,,39,39,0,,old,False,8222.948300186545,30.982191499788314,2505.9445847999305,2921.525619799737,415.58103499980643
2026-01-21T11:04:21.183338,P22,A,7,2921.530036599841,2933.0927168997005,PASS,,PASS,,,39,39,0,,new,True,10453.816200140864,30.964993799570948,2921.529681299813,3349.778379399795,428.248698099982
2026-01-21T11:10:52.062680,P22,A,8,3349.782694200054,3366.778427099809,PASS,,PASS,,,39,39,0,,new,True,8736.462799832225,30.96629159990698,3349.7823385996744,3740.666331599932,390.88399300025776
2026-01-21T11:15:49.344191,P22,A,9,3740.670652799774,3751.232331799809,PASS,,PASS,,,39,39,0,,old,True,4436.849800404161,0.0,3740.6702976999804,4037.9555707997642,297.2852730997838
