timestamp,participant_id,part,mini_block,probe_image_id,probe_image_path,probe_duration_s,is_old,response,response_time_ms,correct,probe_start_time,probe_end_time
2026-01-20T14:28:38.651299,P20,A,1,A_MEM_Sketch_085,data/raw/stimuli/CAT2000/Sketch/085.jpg,3.0,False,new,8881.714900024235,True,552.7016100999899,566.8191064996645
2026-01-20T14:34:33.123151,P20,A,2,A_Fractal_127,data/raw/stimuli/CAT2000/Fractal/127.jpg,3.0,True,new,2696.466099936515,False,913.4207906997763,921.2888986999169
2026-01-20T14:40:19.561846,P20,A,3,A_Satelite_069,data/raw/stimuli/CAT2000/Satelite/069.jpg,3.0,True,new,5765.057699754834,False,1256.7936102999374,1267.7296010996215
2026-01-20T14:46:41.482513,P20,A,4,A_Satelite_023,data/raw/stimuli/CAT2000/Satelite/023.jpg,3.0,True,old,2324.6204000897706,True,1642.1486677997746,1649.6432719998993
2026-01-20T14:52:22.105335,P20,A,5,A_Satelite_113,data/raw/stimuli/CAT2000/Satelite/113.jpg,3.0,True,new,3037.9352997988462,False,1982.0535994996317,1990.2621013997123
2026-01-20T14:57:59.010814,P20,A,6,A_MEM_Sketch_031,data/raw/stimuli/CAT2000/Sketch/031.jpg,3.0,False,new,2725.6650999188423,True,2319.225105599966,2327.1715941997245
2026-01-20T15:03:53.932517,P20,A,7,A_MEM_Satelite_165,data/raw/stimuli/CAT2000/Satelite/165.jpg,3.0,False,new,5436.958500184119,True,2671.480461599771,2682.088379099965
2026-01-20T15:10:09.703316,P20,A,8,A_MEM_OutdoorNatural_031,data/raw/stimuli/CAT2000/OutdoorNatural/031.jpg,3.0,False,new,622.1547001041472,True,3052.0676279999316,3057.8611105997115
2026-01-20T15:15:59.875283,P20,A,9,A_OutdoorNatural_067,data/raw/stimuli/CAT2000/OutdoorNatural/067.jpg,3.0,True,old,3016.239299904555,True,3399.856640699785,3408.0439808997326
