timestamp,participant_id,part,mini_block,trial_in_block,trial_uid,trial_type,polygon_id,polygon_case,polygon_json_path,image_id,image_path,category,bias_level,aperture_scale_factor,cue_pos_id,cue_x_px,cue_y_px,cue_x_deg,cue_y_deg,stimulus_duration_s,iti_s,max_drift_time_s,drift_retry_limit,aoi_radius_deg,aoi_radius_px,validation_rms_before_trial,validation_max_err_before_trial,center_screen_x_px,center_screen_y_px,center_screen_x_deg,center_screen_y_deg,center_mass_x_px,center_mass_y_px,center_mass_x_deg,center_mass_y_deg,dist_center_mass_to_screen_deg,angle_center_mass_to_screen_deg,center_hull_x_px,center_hull_y_px,center_hull_x_deg,center_hull_y_deg,dist_center_hull_to_screen_deg,angle_center_hull_to_screen_deg,center_bbc_x_px,center_bbc_y_px,center_bbc_x_deg,center_bbc_y_deg,dist_center_bbc_to_screen_deg,angle_center_bbc_to_screen_deg,center_icc_x_px,center_icc_y_px,center_icc_x_deg,center_icc_y_deg,dist_center_icc_to_screen_deg,angle_center_icc_to_screen_deg,fixation_achieved,fixation_attempts,fixation_total_time_s,ts_trial_start,ts_recording_start,ts_cue_onset,ts_fixation_end,ts_stim_onset,ts_stim_offset,ts_iti_onset,ts_iti_offset,ts_recording_stop,ts_trial_end,trial_start_time,trial_end_time,trial_duration_s,aborted,user_abort
2026-02-01T12:34:47.769513,P31,B,4,1,B_MB04_T118,image,iso_com_02,iso_com,data/raw/stimuli/polygons/iso_com_02.json,B_OutdoorNatural_121,data/raw/stimuli/CAT2000/OutdoorNatural/121.jpg,OutdoorNatural,nan,1987,grid_11,960,540,12.049751363346202,6.846807837997614,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,1.2913178000599146,73.59251970006153,75.1938213002868,75.20718239992857,81.17684390023351,76.59039610018954,80.60735040018335,80.60735040018335,81.10914489999413,81.17684660013765,81.10918019991368,73.59251970006153,81.10918019991368,7.516660499852151,False,
2026-02-01T12:34:55.712235,P31,B,4,2,B_MB04_T119,image,iso_icc_03,iso_icc,data/raw/stimuli/polygons/iso_icc_03.json,B_Object_037,data/raw/stimuli/CAT2000/Object/037.jpg,Object,nan,1987,grid_12,1920,540,23.119020643887126,6.846807837997614,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,1.6487336996942759,81.17764599993825,83.12882110010833,83.14073779992759,89.11984360031784,84.53962490009144,88.55754399998114,88.55754399998114,89.05946160014719,89.11984630022198,89.0594955002889,81.17764599993825,89.0594955002889,7.881849500350654,False,
2026-02-01T12:35:04.712161,P31,B,4,3,B_MB04_T120,image,baseline_asym_01,baseline_asymmetric,data/raw/stimuli/polygons/baseline_asymmetric_consolidated.json,B_Fractal_165,data/raw/stimuli/CAT2000/Fractal/165.jpg,Fractal,nan,1987,grid_13,2880,540,32.63520862273857,6.846807837997614,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,2.1479266001842916,89.120650799945,91.59082120005041,91.60756010003388,98.11984289996326,93.53960390016437,97.55773370014504,97.55773370014504,98.05972780007869,98.11984560033306,98.05975869996473,89.120650799945,98.05975869996473,8.939107900019735,False,
2026-02-01T12:35:14.013722,P31,B,4,4,B_MB04_T121,image,allfar_concave_01,allfar_concave,data/raw/stimuli/polygons/allfar_concave.json,B_Object_181,data/raw/stimuli/CAT2000/Object/181.jpg,Object,nan,1987,grid_21,960,1080,12.049751363346202,13.503472356031734,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,3.298182399943471,98.12063480028883,101.72882120031863,101.74114109994844,107.42084620008245,102.84159060008824,106.8579514999874,106.8579514999874,107.3599014999345,107.42084940010682,107.3599347001873,98.12063480028883,107.3599347001873,9.23929989989847,False,
2026-02-01T12:35:20.145322,P31,B,4,5,B_MB04_T122,image,pair_C3_03,pair_C3_icc_vs_chc_bbc,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_03.json,B_Sketch_143,data/raw/stimuli/CAT2000/Sketch/143.jpg,Sketch,nan,1987,grid_22,1920,1080,23.119020643887126,13.503472356031734,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.20023450022563338,107.4217206002213,107.9398206002079,107.9579961001873,113.55284669995308,108.97470040014014,112.99143660021946,112.99143660021946,113.49327170010656,113.55284970020875,113.49330560024828,107.4217206002213,113.49330560024828,6.071585000026971,False,
2026-02-01T12:35:28.763627,P31,B,4,6,B_MB04_T123,image,baseline_asym_01,baseline_asymmetric,data/raw/stimuli/polygons/baseline_asymmetric_consolidated.json,B_Object_119,data/raw/stimuli/CAT2000/Object/119.jpg,Object,nan,1987,grid_23,2880,1080,32.63520862273857,13.503472356031734,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,1.8644853997975588,113.5536873000674,115.72882140008733,115.74146790010855,122.170842200052,117.58994140010327,121.6082620001398,121.6082620001398,122.10984789999202,122.17084489995614,122.10987609997392,113.5536873000674,122.10987609997392,8.556188799906522,False,
2026-02-01T12:35:36.863596,P31,B,4,7,B_MB04_T124,image,pair_C3_02,pair_C3_icc_vs_chc_bbc,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_02.json,B_OutdoorNatural_097,data/raw/stimuli/CAT2000/OutdoorNatural/097.jpg,OutdoorNatural,nan,1987,grid_31,960,1620,12.049751363346202,19.80974465169186,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,1.9790893997997046,122.17154250014573,124.4638209999539,124.47500800015405,130.27084260014817,125.69081500032917,129.7084743999876,129.7084743999876,130.21038540033624,130.27084530005231,130.21041950024664,122.17154250014573,130.21041950024664,8.03887700010091,False,
2026-02-01T12:35:44.395152,P31,B,4,8,B_MB04_T125,image,iso_com_03,iso_com,data/raw/stimuli/polygons/iso_com_03.json,B_Sketch_183,data/raw/stimuli/CAT2000/Sketch/183.jpg,Sketch,nan,1987,grid_32,1920,1620,23.119020643887126,19.80974465169186,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,1.6998720997944474,130.27164510032162,132.27882070001215,132.2918970999308,137.80284530017525,133.22579000005499,137.24202260002494,137.24202260002494,137.74370909994468,137.80284820031375,137.7437444003299,130.27164510032162,137.7437444003299,7.472099300008267,False,
2026-02-01T12:35:51.398477,P31,B,4,9,B_MB04_T126,image,baseline_rect_01,baseline_rectangle,data/raw/stimuli/polygons/baseline_rectangle.json,B_Object_111,data/raw/stimuli/CAT2000/Object/111.jpg,Object,nan,1987,grid_33,2880,1620,32.63520862273857,19.80974465169186,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.20023200009018183,137.80364910000935,138.3348207999952,138.35870800027624,144.8058433001861,140.22438290016726,144.24216690007597,144.24216690007597,144.743863100186,144.80584600009024,144.7438928000629,137.80364910000935,144.7438928000629,6.940243700053543,False,
2026-02-01T12:35:59.830682,P31,B,4,10,B_MB04_T127,image,pair_C3_02,pair_C3_icc_vs_chc_bbc,data/raw/stimuli/polygons/pair_com_icc_vs_chc_bbc_02.json,B_Satelite_015,data/raw/stimuli/CAT2000/Satelite/015.jpg,Satelite,nan,1987,grid_11,960,540,12.049751363346202,6.846807837997614,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,1.8818818000145257,144.80663820030168,146.99482040014118,147.00886270031333,153.23784260032699,148.65795690007508,152.67566710012034,152.67566710012034,153.1775394002907,153.2378454003483,153.1775700999424,144.80663820030168,153.1775700999424,8.37093189964071,False,
