timestamp,participant_id,part,mini_block,calibration_start_time,calibration_end_time,calibration_result,calibration_error_deg,validation_result,validation_error_avg_deg,validation_error_max_deg,n_trials,n_trials_completed,n_drift_failures,n_recalibrations_within_block,memory_response,memory_correct,memory_rt_ms,break_duration_actual_s,block_start_time,block_end_time,block_duration_s
2026-01-27T13:10:59.373699,P16,B,1,42.78286710008979,192.94916699966416,PASS,,PASS,,,39,39,0,,new,True,5083.932999987155,30.99917919980362,42.78252219967544,533.6881979000755,490.9056757004
2026-01-27T13:17:19.244479,P16,B,2,533.6924713999033,584.1030683997087,PASS,,PASS,,,39,39,0,,new,True,2478.862800169736,30.965914700180292,533.6921284999698,913.5590101000853,379.86688160011545
2026-01-27T13:24:39.296275,P16,B,3,913.567886499688,1050.3377685998566,PASS,,PASS,,,39,39,0,,old,True,2128.859099932015,30.98160000005737,913.567538799718,1353.6107942997478,440.0432555000298
2026-01-27T13:30:02.701801,P16,B,4,1353.614933699835,1363.677821399644,PASS,,PASS,,,39,39,0,,new,False,929.5936999842525,30.976696299854666,1353.6145500000566,1677.016927599907,323.4023775998503
2026-01-27T13:35:46.490852,P16,B,5,1677.0210174997337,1686.6505622998811,PASS,,PASS,,,39,39,0,,old,True,1526.9697001203895,30.982007400132716,1677.0206726999022,2020.8053500000387,343.78467730013654
2026-01-27T13:41:50.162430,P16,B,6,2020.809597400017,2036.2390618999489,PASS,,PASS,,,39,39,0,,new,True,836.9072997011244,30.9825369999744,2020.8092572996393,2384.4776487997733,363.668391500134
2026-01-27T13:47:15.301930,P16,B,7,2384.4820030997507,2393.6773204999045,PASS,,PASS,,,39,39,0,,old,True,1484.123700298369,30.949030299670994,2384.481630699709,2709.6164557999,325.13482510019094
2026-01-27T13:59:32.660814,P16,B,8,2709.6208184999414,3135.236073799897,PASS,,PASS,,,39,39,0,,old,False,1767.7515000104904,30.965186399873346,2709.6204651999287,3446.9752560998313,737.3547908999026
2026-01-27T14:04:39.283468,P16,B,9,3446.9795125997625,3477.7582147000358,PASS,,PASS,,,39,39,0,,new,False,1842.548199929297,0.0,3446.979155899957,3753.598533099983,306.61937720002607
