timestamp,participant_id,part,mini_block,trial_in_block,trial_uid,trial_type,polygon_id,polygon_case,polygon_json_path,image_id,image_path,category,bias_level,aperture_scale_factor,cue_pos_id,cue_x_px,cue_y_px,cue_x_deg,cue_y_deg,stimulus_duration_s,iti_s,max_drift_time_s,drift_retry_limit,aoi_radius_deg,aoi_radius_px,validation_rms_before_trial,validation_max_err_before_trial,center_screen_x_px,center_screen_y_px,center_screen_x_deg,center_screen_y_deg,center_mass_x_px,center_mass_y_px,center_mass_x_deg,center_mass_y_deg,dist_center_mass_to_screen_deg,angle_center_mass_to_screen_deg,center_hull_x_px,center_hull_y_px,center_hull_x_deg,center_hull_y_deg,dist_center_hull_to_screen_deg,angle_center_hull_to_screen_deg,center_bbc_x_px,center_bbc_y_px,center_bbc_x_deg,center_bbc_y_deg,dist_center_bbc_to_screen_deg,angle_center_bbc_to_screen_deg,center_icc_x_px,center_icc_y_px,center_icc_x_deg,center_icc_y_deg,dist_center_icc_to_screen_deg,angle_center_icc_to_screen_deg,drift_check_passed,drift_error_x_deg,drift_error_y_deg,drift_attempts,drift_total_time_s,ts_trial_start,ts_recording_start,ts_cue_onset,ts_drift_end,ts_stim_onset,ts_stim_offset,ts_iti_onset,ts_iti_offset,ts_recording_stop,ts_trial_end,trial_start_time,trial_end_time,trial_duration_s,aborted,recalibrated
2026-01-15T10:19:56.432256,P02,A,1,1,A_MB01_T001,image,pair_C2_03,pair_C2_chc_vs_bbc_icc,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_03.json,A_Random_169,data/raw/stimuli/CAT2000/Random/169.jpg,Random,nan,1987,grid_11,960,540,12.049751363346202,6.846807837997614,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,1,0.5839547000359744,830.1632888000458,830.2752445000224,830.2951324000023,836.9362645000219,832.3607093000319,836.3782287000213,836.3782287000213,836.8797689999919,836.9362679000478,836.8798038000241,830.1632888000458,836.8798038000241,6.716514999978244,False,False
2026-01-15T10:20:03.282811,P02,A,1,2,A_MB01_T002,image,pair_C2_01,pair_C2_chc_vs_bbc_icc,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_01.json,A_Satelite_097,data/raw/stimuli/CAT2000/Satelite/097.jpg,Satelite,nan,1987,grid_12,1920,540,23.119020643887126,6.846807837997614,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,1,0.503620499977842,836.9371320998762,837.0452358999755,837.0617732999381,843.7862654000055,839.2102961998899,843.2279129000381,843.2279129000381,843.7298097000457,843.7862690000329,843.729843699839,836.9371320998762,843.729843699839,6.792711599962786,False,False
2026-01-15T10:20:09.482300,P02,A,1,3,A_MB01_T003,image,baseline_rect_01,baseline_rectangle,data/raw/stimuli/polygons/baseline_rectangle.json,A_Sketch_155,data/raw/stimuli/CAT2000/Sketch/155.jpg,Sketch,nan,1987,grid_13,2880,540,32.63520862273857,6.846807837997614,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,1,0.5094445999711752,843.7870360999368,843.8942374999169,843.9115671999753,849.986260500038,845.4100611999165,849.4277470998932,849.4277470998932,849.9296891998965,849.9862637999468,849.9297241000459,843.7870360999368,849.9297241000459,6.142688000109047,False,False
2026-01-15T10:20:16.165710,P02,A,1,4,A_MB01_T004,image,iso_icc_01,iso_icc,data/raw/stimuli/polygons/iso_icc_01.json,A_Object_075,data/raw/stimuli/CAT2000/Object/075.jpg,Object,nan,1987,grid_21,960,1080,12.049751363346202,13.503472356031734,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,1,0.6101071999873966,849.9870890998282,850.0942370998673,850.1113229999319,856.6692602999974,852.0926301998552,856.1108933999203,856.1108933999203,856.6127837998793,856.6692635999061,856.6128169998992,849.9870890998282,856.6128169998992,6.62572790007107,False,False
2026-01-15T10:20:22.431341,P02,A,1,5,A_MB01_T005,image,allfar_convex_01,allfar_convex,data/raw/stimuli/polygons/allfar_convex.json,A_Random_155,data/raw/stimuli/CAT2000/Random/155.jpg,Random,nan,1987,grid_22,1920,1080,23.119020643887126,13.503472356031734,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,1,0.4416129000019282,856.6700329999439,856.778241999913,856.7945214000065,862.9352610998321,858.3605408000294,862.377388099907,862.377388099907,862.8794139998499,862.9352642998565,862.8794541000389,856.6700329999439,862.8794541000389,6.209421100094914,False,False
2026-01-15T10:20:29.214573,P02,A,1,6,A_MB01_T006,image,allfar_intermediate_01,allfar_intermediate,data/raw/stimuli/polygons/allfar_intermediate.json,A_Satelite_015,data/raw/stimuli/CAT2000/Satelite/015.jpg,Satelite,nan,1987,grid_23,2880,1080,32.63520862273857,13.503472356031734,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,1,0.508452899986878,862.9360678999219,863.0432359999977,863.0609481998254,869.7182618000079,865.1420829999261,869.1605026999023,869.1605026999023,869.6624369998462,869.7182654999197,869.6624763999134,862.9360678999219,869.6624763999134,6.726408499991521,False,False
2026-01-15T10:20:36.131840,P02,A,1,7,A_MB01_T007,image,pair_C1_03,pair_C1_bbc_vs_chc_icc,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_03.json,A_Fractal_073,data/raw/stimuli/CAT2000/Fractal/073.jpg,Fractal,nan,1987,grid_31,960,1620,12.049751363346202,19.80974465169186,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,1,0.8365692000370473,869.7190352999605,869.8272374998778,869.8440451999195,876.6352727999911,872.0588726999704,876.0769276998471,876.0769276998471,876.579109699931,876.6352764000185,876.5791543000378,869.7190352999605,876.5791543000378,6.860119000077248,False,False
2026-01-15T10:20:43.082057,P02,A,1,8,A_MB01_T008,image,iso_icc_01,iso_icc,data/raw/stimuli/polygons/iso_icc_01.json,A_Random_121,data/raw/stimuli/CAT2000/Random/121.jpg,Random,nan,1987,grid_32,1920,1620,23.119020643887126,19.80974465169186,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,1,0.5173629999626428,876.6360518999863,876.7442371998914,876.7605069999117,883.5852607998531,879.0086499999743,883.0267231999896,883.0267231999896,883.5286874999292,883.5852640999947,883.5287254999857,876.6360518999863,883.5287254999857,6.892673599999398,False,False
2026-01-15T10:21:43.929030,P02,A,1,9,A_MB01_T009,image,baseline_asym_01,baseline_asymmetric,data/raw/stimuli/polygons/baseline_asymmetric_consolidated.json,A_Random_189,data/raw/stimuli/CAT2000/Random/189.jpg,Random,nan,1987,grid_33,2880,1620,32.63520862273857,19.80974465169186,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,6,54.21655150013976,883.5860361999366,883.6952362000011,883.7103213998489,944.4322627999354,939.8566205999814,943.874729400035,943.874729400035,944.3766514000017,944.4322661999613,944.3766883998178,883.5860361999366,944.3766883998178,60.79065219988115,False,False
2026-01-15T10:22:00.661150,P02,A,1,10,A_MB01_T010,empty,pair_C1_02,pair_C1_bbc_vs_chc_icc,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_02.json,nan,nan,nan,nan,1987,grid_11,960,540,12.049751363346202,6.846807837997614,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,2,12.016782100079581,944.4330483998638,944.542236499954,944.5582399999257,961.1652630998287,956.5909509998746,960.60748529993,960.60748529993,961.1093878999818,961.1652666998561,961.1094275999349,944.4330483998638,961.1094275999349,16.676379200071096,False,False
2026-01-15T10:22:07.028638,P02,A,1,11,A_MB01_T011,image,iso_bbc_02,iso_bbc,data/raw/stimuli/polygons/iso_bbc_02.json,A_Fractal_053,data/raw/stimuli/CAT2000/Fractal/053.jpg,Fractal,nan,1987,grid_12,1920,540,23.119020643887126,6.846807837997614,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,1,0.5358649000991136,961.1659814999439,961.2822363998275,961.3075333000161,967.5322594000027,962.9571197000332,966.9739111999515,966.9739111999515,967.4759871999267,967.5322626999114,967.4760212998372,961.1659814999439,967.4760212998372,6.310039799893275,False,False
