timestamp,participant_id,part,mini_block,trial_in_block,trial_uid,trial_type,polygon_id,polygon_case,polygon_json_path,image_id,image_path,category,bias_level,aperture_scale_factor,cue_pos_id,cue_x_px,cue_y_px,cue_x_deg,cue_y_deg,stimulus_duration_s,iti_s,max_drift_time_s,drift_retry_limit,aoi_radius_deg,aoi_radius_px,validation_rms_before_trial,validation_max_err_before_trial,center_screen_x_px,center_screen_y_px,center_screen_x_deg,center_screen_y_deg,center_mass_x_px,center_mass_y_px,center_mass_x_deg,center_mass_y_deg,dist_center_mass_to_screen_deg,angle_center_mass_to_screen_deg,center_hull_x_px,center_hull_y_px,center_hull_x_deg,center_hull_y_deg,dist_center_hull_to_screen_deg,angle_center_hull_to_screen_deg,center_bbc_x_px,center_bbc_y_px,center_bbc_x_deg,center_bbc_y_deg,dist_center_bbc_to_screen_deg,angle_center_bbc_to_screen_deg,center_icc_x_px,center_icc_y_px,center_icc_x_deg,center_icc_y_deg,dist_center_icc_to_screen_deg,angle_center_icc_to_screen_deg,fixation_achieved,fixation_attempts,fixation_total_time_s,ts_trial_start,ts_recording_start,ts_cue_onset,ts_fixation_end,ts_stim_onset,ts_stim_offset,ts_iti_onset,ts_iti_offset,ts_recording_stop,ts_trial_end,trial_start_time,trial_end_time,trial_duration_s,aborted,user_abort
2026-01-19T18:36:34.241555,P15,A,1,1,A_MB01_T001,image,pair_C2_03,pair_C2_chc_vs_bbc_icc,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_03.json,A_Random_169,data/raw/stimuli/CAT2000/Random/169.jpg,Random,nan,1987,grid_11,960,540,12.049751363346202,6.846807837997614,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,1.354491800069809,219.10058570001274,220.75116520002484,220.7648212001659,226.94218920031562,222.36404570005834,226.3813052000478,226.3813052000478,226.8832891001366,226.94219209998846,226.8833233001642,219.10058570001274,226.8833233001642,7.782737600151449,False,
2026-01-19T18:36:41.058413,P15,A,1,2,A_MB01_T002,image,pair_C2_01,pair_C2_chc_vs_bbc_icc,data/raw/stimuli/polygons/pair_com_chc_vs_bbc_icc_01.json,A_Satelite_097,data/raw/stimuli/CAT2000/Satelite/097.jpg,Satelite,nan,1987,grid_12,1920,540,23.119020643887126,6.846807837997614,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.2002945002168417,226.94303560024127,227.44916460011154,227.46471930015832,233.759190000128,229.17986810021102,233.19776639994234,233.19776639994234,233.69932040013373,233.759192999918,233.69935399992391,226.94303560024127,233.69935399992391,6.756318399682641,False,
2026-01-19T18:36:49.308903,P15,A,1,3,A_MB01_T003,image,baseline_rect_01,baseline_rectangle,data/raw/stimuli/polygons/baseline_rectangle.json,A_Sketch_155,data/raw/stimuli/CAT2000/Sketch/155.jpg,Sketch,nan,1987,grid_13,2880,540,32.63520862273857,6.846807837997614,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,2.2219846001826227,233.75994960032403,236.30016710003838,236.31434660032392,242.00920740002766,237.42988850036636,241.44753400003538,241.44753400003538,241.9494000999257,242.0092100999318,241.94943229993805,233.75994960032403,241.94943229993805,8.189482699614018,False,
2026-01-19T18:36:56.892514,P15,A,1,4,A_MB01_T004,image,iso_icc_01,iso_icc,data/raw/stimuli/polygons/iso_icc_01.json,A_Object_075,data/raw/stimuli/CAT2000/Object/075.jpg,Object,nan,1987,grid_21,960,1080,12.049751363346202,13.503472356031734,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,1.2730727000162005,242.00987019995227,243.58316500019282,243.5974110001698,249.59318839991465,245.01297040004283,249.03060750011355,249.03060750011355,249.5324882999994,249.59319119993597,249.5325191002339,242.00987019995227,249.5325191002339,7.522648900281638,False,
2026-01-19T18:37:03.174542,P15,A,1,5,A_MB01_T005,image,allfar_convex_01,allfar_convex,data/raw/stimuli/polygons/allfar_convex.json,A_Random_155,data/raw/stimuli/CAT2000/Random/155.jpg,Random,nan,1987,grid_22,1920,1080,23.119020643887126,13.503472356031734,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,0.20023889979347587,249.59394520008937,250.09616580000147,250.11393810017034,255.87518930016086,251.29686690028757,255.31370940012857,255.31370940012857,255.81562869995832,255.87519229995087,255.8156643002294,249.59394520008937,255.8156643002294,6.221719100140035,False,
2026-01-19T18:37:13.357480,P15,A,1,6,A_MB01_T006,image,allfar_intermediate_01,allfar_intermediate,data/raw/stimuli/polygons/allfar_intermediate.json,A_Satelite_015,data/raw/stimuli/CAT2000/Satelite/015.jpg,Satelite,nan,1987,grid_23,2880,1080,32.63520862273857,13.503472356031734,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,3.6211970997974277,255.8760001002811,259.80116609996185,259.8135595000349,266.0581928999163,261.4789476003498,265.4966881000437,265.4966881000437,265.99870439991355,266.0581960999407,265.9987403000705,255.8760001002811,265.9987403000705,10.122740199789405,False,
2026-01-19T18:37:20.790301,P15,A,1,7,A_MB01_T007,image,pair_C1_03,pair_C1_bbc_vs_chc_icc,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_03.json,A_Fractal_073,data/raw/stimuli/CAT2000/Fractal/073.jpg,Fractal,nan,1987,grid_31,960,1620,12.049751363346202,19.80974465169186,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,1.039765200112015,266.05896229995415,267.4171689003706,267.4299649000168,273.49118820019066,268.911858800333,272.92981899995357,272.92981899995357,273.4316974999383,273.49119110032916,273.4317286000587,266.05896229995415,273.4317286000587,7.3727663001045585,False,
2026-01-19T18:37:28.856582,P15,A,1,8,A_MB01_T008,image,iso_icc_01,iso_icc,data/raw/stimuli/polygons/iso_icc_01.json,A_Random_121,data/raw/stimuli/CAT2000/Random/121.jpg,Random,nan,1987,grid_32,1920,1620,23.119020643887126,19.80974465169186,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,1.3713710000738502,273.491944800131,275.16716490034014,275.1797037003562,281.55718560004607,276.97841650014743,280.9961862000637,280.9961862000637,281.4978334000334,281.5571884000674,281.49786180024967,273.491944800131,281.49786180024967,8.005917000118643,False,
2026-01-19T18:37:39.622460,P15,A,1,9,A_MB01_T009,image,baseline_asym_01,baseline_asymmetric,data/raw/stimuli/polygons/baseline_asymmetric_consolidated.json,A_Random_189,data/raw/stimuli/CAT2000/Random/189.jpg,Random,nan,1987,grid_33,2880,1620,32.63520862273857,19.80974465169186,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,3.9040684001520276,281.55783380009234,285.7691675000824,285.7793487003073,292.3231935002841,287.7446340001188,291.7625302001834,291.7625302001834,292.26434409990907,292.32319679996,292.26438490021974,281.55783380009234,292.26438490021974,10.706551100127399,False,
2026-01-19T18:37:46.406670,P15,A,1,10,A_MB01_T010,empty,pair_C1_02,pair_C1_bbc_vs_chc_icc,data/raw/stimuli/polygons/pair_com_bbc_vs_chc_icc_02.json,nan,nan,nan,nan,1987,grid_11,960,540,12.049751363346202,6.846807837997614,4.0,0.5,10.0,1,2.0,157.04706105708198,,,1920.0,1080.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,True,1,1.7720746998675168,292.3239552001469,294.3991684000939,294.4124862002209,299.10718590021133,294.529214899987,298.5456702001393,298.5456702001393,299.04747430002317,299.10718870023265,299.04750639991835,292.3239552001469,299.04750639991835,6.723551199771464,False,
